20.0,1.1482184357194745
21.0,1.2587437158697135
22.0,1.3535726321242334
23.0,1.4408515367554249
24.0,1.5235137611071383
25.0,1.6061251966540984
26.0,1.6867949301594996
27.0,1.7705036546990844
28.0,1.8537128764279092
29.0,1.94141124730346
30.0,2.0316992877605697
31.0,2.1247699097389243
32.0,2.220753232089775
33.0,2.3197387010867416
34.0,2.4217890969335203
35.0,2.530635335816076
36.0,2.6391495905983797
37.0,2.7508370999352616
38.0,2.8700500858646594
39.0,2.9883637939350076
40.0,3.1146916203625716
41.0,3.2447254406552
42.0,3.3732249126262643
43.0,3.510493798619299
44.0,3.651528813305539
45.0,3.796349279100972
46.0,3.93870702379037
47.0,4.090891233203852
48.0,4.246909722116973
49.0,4.406778827019293
50.0,4.570514256488253
51.0,4.745747458382495
52.0,4.917542282874915
53.0,5.093250927800944
54.0,5.272886783028679
55.0,5.456462721435455
56.0,5.6530552611085225
57.0,5.844848597059162
58.0,6.040621203768583
59.0,6.250360485837718
60.0,6.454434840262463
61.0,6.673125053411512
62.0,6.885554376020475
63.0,7.113259967328905
64.0,7.334093364034311
65.0,7.570874302678004
66.0,7.800156955568648
67.0,8.046068934912892
68.0,8.296734188334817
69.0,8.538936921735191
70.0,8.798812055733379
71.0,9.063481961824673
72.0,9.318694639839874
73.0,9.592644426392928
74.0,9.87142599776718
75.0,10.155051623144383
76.0,10.42785007595166
77.0,10.720837951450289
78.0,11.018701360881984
79.0,11.321450758876502
80.0,11.629096163340641
81.0,11.941647166489263
82.0,12.241229107292217
83.0,12.563243452426217
84.0,12.890187499554544
85.0,13.222069283795514
86.0,13.558896465579359
87.0,13.900676340309149
88.0,14.247415847798559
89.0,14.599121581489783
90.0,14.9557997974541
91.0,15.317456423178971
92.0,15.684097066144364
93.0,16.05572702219227
94.0,16.43235128369295
95.0,16.813974547511584
96.0,17.200601222778882
97.0,17.592235438470013
98.0,17.988881050795086
99.0,18.390541650405382
100.0,18.797220569419327
101.0,19.208920888271766
102.0,19.625645442390717
103.0,20.073573345673086
104.0,20.50076808374042
105.0,20.93299567034836
106.0,21.37025799629611
107.0,21.812556738771967
108.0,22.25989336706554
109.0,22.712269148133686
110.0,23.169685152023963
111.0,23.632142257158183
112.0,24.09964115548093
113.0,24.602565226508194
114.0,25.080577140900424
115.0,25.563633107367185
116.0,26.051733097106116
117.0,26.544876919048427
118.0,27.04306422425401
119.0,27.546294510192855
120.0,28.054567124915703
121.0,28.601722503794708
122.0,29.120514694165117
123.0,29.644347474320647
124.0,30.173219613463566
125.0,30.707129751011912
126.0,31.24607640015837
127.0,31.790057951337992
128.0,32.37599789015411
129.0,32.93048848216205
130.0,33.49000937911243
131.0,34.05455849482298
132.0,34.62413363669817
133.0,35.198732508689396
134.0,35.77835271417935
135.0,36.36299175879251
136.0,36.99315374248727
137.0,37.588274120962055
138.0,38.1884060907276
139.0,38.79354677680934
140.0,39.40369321974189
141.0,40.018842377969875
142.0,40.63899113018773
143.0,41.26413627761895
144.0,41.89427454623844
145.0,42.57400020291161
146.0,43.21457270726496
147.0,43.8601287381525
148.0,44.510664727595625
149.0,45.16617704287944
150.0,45.826661988452074
151.0,46.492115807776564
152.0,47.162534685136144
153.0,47.83791474739406
154.0,48.51825206570813
155.0,49.20354265720249
156.0,49.94345317722962
157.0,50.63910275887967
158.0,51.339693871422135
159.0,52.04522231992145
160.0,52.75568386334144
161.0,53.47107421597573
162.0,54.1913890488448
163.0,54.91662399105592
164.0,55.646774631130256
165.0,56.38183651829666
166.0,57.12180516375188
167.0,57.866676041891886
168.0,58.61644459150867
169.0,59.37110621696169
170.0,60.13065628931601
171.0,60.8950901474548
172.0,61.66440309916332
173.0,62.438590422184504
174.0,63.21764736525189
175.0,64.00156914909286
